D_target;pinf;pcont;kk;tt;cc;V_0;V_eff;V_t;lambda_t;P_disease_t;sim;nn
10000;0.1;0.6;0.3;7;12;1006;404;3299.13264467733;39589.591736128;0.13726598206524;10000_15;20
10000;0.1;0.6;0.3;8;12;1006;404;4453.36325777921;53440.3590933505;0.186584668972704;10000_15;20
10000;0.1;0.6;0.3;9;12;1006;404;6011.41161684862;72136.9394021835;0.248716596928944;10000_15;20
10000;0.1;0.6;0.3;10;12;1006;404;8114.55691696782;97374.6830036138;0.325126907982859;10000_15;20
10000;0.1;0.6;0.3;11;12;1006;404;10953.5061239458;131442.073487349;0.416093353464123;10000_15;20
10000;0.1;0.6;0.3;12;12;1006;404;14785.6867152459;177428.240582951;0.519751452428175;10000_15;20
10000;0.1;0.6;0.3;13;12;1006;404;19958.5894386342;239503.07326361;0.631112779662541;10000_15;20
10000;0.1;0.6;0.3;14;12;1006;404;26941.2777405338;323295.332886405;0.741633037862791;10000_15;20
10000;0.1;0.6;0.3;0;12;1017;402;402;4824;0;10000_16;20
10000;0.1;0.6;0.3;1;12;1017;402;542.643240645553;6511.71888774664;0.00726068005268854;10000_16;20
10000;0.1;0.6;0.3;2;12;1017;402;732.491757756985;8789.90109308382;0.016978034524859;10000_16;20
10000;0.1;0.6;0.3;3;12;1017;402;988.760450685094;11865.1254082211;0.0299444080822524;10000_16;20
10000;0.1;0.6;0.3;4;12;1017;402;1334.68700294009;16016.2440352811;0.0471763471562966;10000_16;20
10000;0.1;0.6;0.3;5;12;1017;402;1801.6390062759;21619.6680753108;0.0699525600322808;10000_16;20
10000;0.1;0.6;0.3;6;12;1017;402;2431.958280694;29183.499368328;0.0998361714140287;10000_16;20
10000;0.1;0.6;0.3;7;12;1017;402;3282.8003048522;39393.6036582263;0.138657699747997;10000_16;20
10000;0.1;0.6;0.3;8;12;1017;402;4431.31690501792;53175.8028602151;0.188419369248686;10000_16;20
10000;0.1;0.6;0.3;9;12;1017;402;5981.65215339888;71779.8258407865;0.251062141478907;10000_16;20
10000;0.1;0.6;0.3;10;12;1017;402;8074.38584312144;96892.6301174573;0.328022456196256;10000_16;20
10000;0.1;0.6;0.3;11;12;1017;402;10899.2808461045;130791.370153254;0.419518309567146;10000_16;20
10000;0.1;0.6;0.3;12;12;1017;402;14712.4902463585;176549.882956303;0.523587569412524;10000_16;20
10000;0.1;0.6;0.3;13;12;1017;402;19859.7845404231;238317.414485078;0.635113450940304;10000_16;20
10000;0.1;0.6;0.3;14;12;1017;402;26807.9050784519;321694.860941423;0.745428286017436;10000_16;20
10000;0.1;0.6;0.3;0;12;999;387;387;4644;0;10000_17;20
10000;0.1;0.6;0.3;1;12;999;387;522.395358531913;6268.74430238296;0.00713263184325719;10000_17;20
10000;0.1;0.6;0.3;2;12;999;387;705.159975751127;8461.91970901352;0.0166800586637891;10000_17;20
10000;0.1;0.6;0.3;3;12;999;387;951.866404017739;11422.3968482129;0.0294222936228071;10000_17;20
10000;0.1;0.6;0.3;4;12;999;387;1284.88524909904;15418.6229891885;0.0463610318193934;10000_17;20
10000;0.1;0.6;0.3;5;12;999;387;1734.41367022083;20812.96404265;0.0687580458811571;10000_17;20
10000;0.1;0.6;0.3;6;12;999;387;2341.21356872781;28094.5628247337;0.09815889599899;10000_17;20
10000;0.1;0.6;0.3;7;12;999;387;3160.30775616368;37923.6930739642;0.136379172971771;10000_17;20
10000;0.1;0.6;0.3;8;12;999;387;4265.9692593083;51191.6311116996;0.185414973521997;10000_17;20
10000;0.1;0.6;0.3;9;12;999;387;5758.45617752579;69101.4741303094;0.247220154425606;10000_17;20
10000;0.1;0.6;0.3;10;12;999;387;7773.10278927363;93277.2334712835;0.323277793541154;10000_17;20
10000;0.1;0.6;0.3;11;12;999;387;10492.5912622946;125911.095147535;0.413903321977536;10000_17;20
10000;0.1;0.6;0.3;12;12;999;387;14163.5167297034;169962.200756441;0.517294220146147;10000_17;20
10000;0.1;0.6;0.3;13;12;999;387;19118.7478038402;229424.973646082;0.628544089916679;10000_17;20
10000;0.1;0.6;0.3;14;12;999;387;25807.610112838;309691.321354056;0.739188473411918;10000_17;20
10000;0.1;0.6;0.3;0;12;1046;419;419;5028;0;10000_18;20
10000;0.1;0.6;0.3;1;12;1046;419;565.590840374345;6787.09008449214;0.00746694521082747;10000_18;20
10000;0.1;0.6;0.3;2;12;1046;419;763.467777363623;9161.61332836348;0.0174579168295567;10000_18;20
10000;0.1;0.6;0.3;3;12;1046;419;1030.57370357476;12366.8844428971;0.0307850017790529;10000_18;20
10000;0.1;0.6;0.3;4;12;1046;419;1391.12899062661;16693.5478875194;0.0484884448273284;10000_18;20
10000;0.1;0.6;0.3;5;12;1046;419;1877.82772047165;22533.9326456598;0.0718738330396511;10000_18;20
10000;0.1;0.6;0.3;6;12;1046;419;2534.80228758902;30417.6274510683;0.102531889511458;10000_18;20
10000;0.1;0.6;0.3;7;12;1046;419;3421.62519336585;41059.5023203902;0.142316021724809;10000_18;20
10000;0.1;0.6;0.3;8;12;1046;419;4618.71090348883;55424.530841866;0.193236494442413;10000_18;20
10000;0.1;0.6;0.3;9;12;1046;419;6234.60759272172;74815.2911126606;0.257210808041464;10000_18;20
10000;0.1;0.6;0.3;10;12;1046;419;8415.83997081563;100990.079649788;0.335596763434369;10000_18;20
10000;0.1;0.6;0.3;11;12;1046;419;11360.1957077557;136322.348493068;0.428451750880499;10000_18;20
10000;0.1;0.6;0.3;12;12;1046;419;15334.6602319011;184015.922782813;0.533554728685896;10000_18;20
10000;0.1;0.6;0.3;13;12;1046;419;20699.6261752171;248395.514102606;0.645453926665921;10000_18;20
10000;0.1;0.6;0.3;14;12;1046;419;27941.5727061476;335298.872473772;0.755168845902457;10000_18;20
10000;0.1;0.6;0.3;0;12;984;426;426;5112;0;10000_19;20
10000;0.1;0.6;0.3;1;12;984;426;575.039852027377;6900.47822432853;0.00702591238556494;10000_19;20
10000;0.1;0.6;0.3;2;12;984;426;776.222608966357;9314.67130759628;0.0164316764505626;10000_19;20
10000;0.1;0.6;0.3;3;12;984;426;1047.79092535286;12573.4911042343;0.0289869835794905;10000_19;20
10000;0.1;0.6;0.3;4;12;984;426;1414.36980908577;16972.4377090292;0.0456810694688742;10000_19;20
10000;0.1;0.6;0.3;5;12;984;426;1909.19954396402;22910.3945275682;0.0677614455592392;10000_19;20
10000;0.1;0.6;0.3;6;12;984;426;2577.14981983991;30925.797838079;0.096758779376286;10000_19;20
10000;0.1;0.6;0.3;7;12;984;426;3478.78838275382;41745.4605930458;0.134475797044166;10000_19;20
10000;0.1;0.6;0.3;8;12;984;426;4695.87313815332;56350.4776578399;0.182902816195345;10000_19;20
10000;0.1;0.6;0.3;9;12;984;426;6338.76571479583;76065.1885775499;0.244003447296868;10000_19;20
10000;0.1;0.6;0.3;10;12;984;426;8556.43872927795;102677.264751335;0.319298327080464;10000_19;20
10000;0.1;0.6;0.3;11;12;984;426;11549.9841802003;138599.810162403;0.409182698284228;10000_19;20
10000;0.1;0.6;0.3;12;12;984;426;15590.8478730068;187090.174476082;0.511986303433248;10000_19;20
10000;0.1;0.6;0.3;13;12;984;426;21045.4433189559;252545.31982747;0.622979364282062;10000_19;20
10000;0.1;0.6;0.3;14;12;984;426;28408.3770234341;340900.524281209;0.733871955184261;10000_19;20
10000;0.1;0.6;0.3;0;12;1001;408;408;4896;0;10000_20;20
10000;0.1;0.6;0.3;1;12;1001;408;550.742393491009;6608.90872189211;0.00714686023766187;10000_20;20
10000;0.1;0.6;0.3;2;12;1001;408;743.424470559328;8921.09364671193;0.0167131715526974;10000_20;20
10000;0.1;0.6;0.3;3;12;1001;408;1003.51806935204;12042.2168322244;0.0294803202152115;10000_20;20
10000;0.1;0.6;0.3;4;12;1001;408;1354.60770447651;16255.2924537181;0.0464516568534079;10000_20;20
10000;0.1;0.6;0.3;5;12;1001;408;1828.52914069793;21942.3496883752;0.0688908454018927;10000_20;20
10000;0.1;0.6;0.3;6;12;1001;408;2468.25616548048;29619.0739857658;0.0983454141617919;10000_20;20
10000;0.1;0.6;0.3;7;12;1001;408;3331.7973243276;39981.5678919312;0.136632639973442;10000_20;20
10000;0.1;0.6;0.3;8;12;1001;408;4497.45596330177;53969.4715596213;0.18574934375203;10000_20;20
10000;0.1;0.6;0.3;9;12;1001;408;6070.93054374811;72851.1665249774;0.247648013318882;10000_20;20
10000;0.1;0.6;0.3;10;12;1001;408;8194.89906466057;98338.7887759268;0.323806628333667;10000_20;20
10000;0.1;0.6;0.3;11;12;1001;408;11061.9566796284;132743.480155541;0.414529882083291;10000_20;20
10000;0.1;0.6;0.3;12;12;1001;408;14932.0796530206;179184.955836247;0.517997566629525;10000_20;20
10000;0.1;0.6;0.3;13;12;1001;408;20156.1992350563;241874.390820676;0.629279821018618;10000_20;20
10000;0.1;0.6;0.3;14;12;1001;408;27208.0230646975;326496.27677637;0.739889271030718;10000_20;20
1e+05;0.1;0.6;0.3;0;12;10151;4034;4034;48408;0;1e+05_1;20
1e+05;0.1;0.6;0.3;1;12;10151;4034;5445.3304297616;65343.9651571392;0.0701532850066605;1e+05_1;20
1e+05;0.1;0.6;0.3;2;12;10151;4034;7350.42724077531;88205.1268893038;0.157109500679465;1e+05_1;20
1e+05;0.1;0.6;0.3;3;12;10151;4034;9922.03895040713;119064.467404886;0.261733935478844;1e+05_1;20
1e+05;0.1;0.6;0.3;4;12;10151;4034;13393.3516663192;160720.219995831;0.38266998748909;1e+05_1;20
1e+05;0.1;0.6;0.3;5;12;10151;4034;18079.1337097438;216949.604516925;0.515114254701905;1e+05_1;20
1e+05;0.1;0.6;0.3;6;12;10151;4034;24404.2778714418;292851.334457302;0.649999262682611;1e+05_1;20
1e+05;0.1;0.6;0.3;7;12;10151;4034;32942.3294272979;395307.953127575;0.774592257182166;1e+05_1;20
1e+05;0.1;0.6;0.3;8;12;10151;4034;44467.4935195082;533609.922234099;0.875545490459881;1e+05_1;20
1e+05;0.1;0.6;0.3;9;12;10151;4034;60024.837778137;720298.053337644;0.944178243293535;1e+05_1;20
1e+05;0.1;0.6;0.3;10;12;10151;4034;81025.0559481391;972300.671377669;0.981086451066323;1e+05_1;20
1e+05;0.1;0.6;0.3;11;12;10151;4034;109372.385405934;1312468.62487121;0.99561168034839;1e+05_1;20
1e+05;0.1;0.6;0.3;12;12;10151;4034;147637.277745797;1771647.33294956;0.999389273317568;1e+05_1;20
1e+05;0.1;0.6;0.3;13;12;10151;4034;199289.479691709;2391473.7563005;0.999957365764198;1e+05_1;20
1e+05;0.1;0.6;0.3;14;12;10151;4034;269012.659419092;3228151.9130291;0.999998827258327;1e+05_1;20
1e+05;0.1;0.6;0.3;0;12;10000;3996;3996;47952;0;1e+05_2;20
1e+05;0.1;0.6;0.3;1;12;10000;3996;5394.03579507371;64728.4295408845;0.069146675447843;1e+05_2;20
1e+05;0.1;0.6;0.3;2;12;10000;3996;7281.18672636047;87374.2407163257;0.154963747046817;1e+05_2;20
1e+05;0.1;0.6;0.3;3;12;10000;3996;9828.57403218317;117942.888386198;0.258393907103381;1e+05_2;20
1e+05;0.1;0.6;0.3;4;12;10000;3996;13267.1872232552;159206.246679063;0.378224614856937;1e+05_2;20
1e+05;0.1;0.6;0.3;5;12;10000;3996;17908.8295250709;214905.954300851;0.509865073975064;1e+05_2;20
1e+05;0.1;0.6;0.3;6;12;10000;3996;24174.3912677941;290092.69521353;0.644490584323116;1e+05_2;20
1e+05;0.1;0.6;0.3;7;12;10000;3996;32632.0149706203;391584.179647444;0.769541003888941;1e+05_2;20
1e+05;0.1;0.6;0.3;8;12;10000;3996;44048.6128170438;528583.353804526;0.871627292823451;1e+05_2;20
1e+05;0.1;0.6;0.3;9;12;10000;3996;59459.4079725918;713512.895671102;0.941729965407092;1e+05_2;20
1e+05;0.1;0.6;0.3;10;12;10000;3996;80261.8055450579;963141.666540695;0.979936500455061;1e+05_2;20
1e+05;0.1;0.6;0.3;11;12;10000;3996;108342.105126949;1300105.26152339;0.995242596714311;1e+05_2;20
1e+05;0.1;0.6;0.3;12;12;10000;3996;146246.544836937;1754958.53804325;0.999318197406376;1e+05_2;20
1e+05;0.1;0.6;0.3;13;12;10000;3996;197412.186625699;2368946.23950838;0.999950481498515;1e+05_2;20
1e+05;0.1;0.6;0.3;14;12;10000;3996;266478.578839537;3197742.94607444;0.999998563104327;1e+05_2;20
1e+05;0.1;0.6;0.3;0;12;10208;4085;4085;49020;0;1e+05_3;20
1e+05;0.1;0.6;0.3;1;12;10208;4085;5514.17322894797;66170.0787473757;0.0705329803801841;1e+05_3;20
1e+05;0.1;0.6;0.3;2;12;10208;4085;7443.35529959523;89320.2635951428;0.157918069830834;1e+05_3;20
1e+05;0.1;0.6;0.3;3;12;10208;4085;10047.4787090761;120569.744508914;0.262990826288863;1e+05_3;20
1e+05;0.1;0.6;0.3;4;12;10208;4085;13562.6776293788;162752.131552546;0.384339766776619;1e+05_3;20
1e+05;0.1;0.6;0.3;5;12;10208;4085;18307.699852331;219692.398227972;0.517081085126555;1e+05_3;20
1e+05;0.1;0.6;0.3;6;12;10208;4085;24712.8098921269;296553.718705523;0.652056433672193;1e+05_3;20
1e+05;0.1;0.6;0.3;7;12;10208;4085;33358.8040928389;400305.649114066;0.776470105060674;1e+05_3;20
1e+05;0.1;0.6;0.3;8;12;10208;4085;45029.6755149209;540356.106179051;0.876993253393287;1e+05_3;20
1e+05;0.1;0.6;0.3;9;12;10208;4085;60783.7040961055;729404.449153266;0.945075446174648;1e+05_3;20
1e+05;0.1;0.6;0.3;10;12;10208;4085;82049.4183312216;984593.019974659;0.9815031938322;1e+05_3;20
1e+05;0.1;0.6;0.3;11;12;10208;4085;110755.129990887;1329061.55989065;0.995743435060453;1e+05_3;20
1e+05;0.1;0.6;0.3;12;12;10208;4085;149503.787702425;1794045.45242909;0.999414133387714;1e+05_3;20
1e+05;0.1;0.6;0.3;13;12;10208;4085;201809.004596091;2421708.05515309;0.999959708015558;1e+05_3;20
1e+05;0.1;0.6;0.3;14;12;10208;4085;272413.662302179;3268963.94762615;0.999998913825302;1e+05_3;20
1e+05;0.1;0.6;0.3;0;12;10121;4014;4014;48168;0;1e+05_4;20
1e+05;0.1;0.6;0.3;1;12;10121;4014;5418.33325361008;65019.9990433209;0.0699533830390572;1e+05_4;20
1e+05;0.1;0.6;0.3;2;12;10121;4014;7313.9848647675;87767.81837721;0.156683626169043;1e+05_4;20
1e+05;0.1;0.6;0.3;3;12;10121;4014;9872.84688818399;118474.162658208;0.261071553271507;1e+05_4;20
1e+05;0.1;0.6;0.3;4;12;10121;4014;13326.9493278645;159923.391934374;0.381789338041805;1e+05_4;20
1e+05;0.1;0.6;0.3;5;12;10121;4014;17989.499928337;215873.999140044;0.514075865346381;1e+05_4;20
1e+05;0.1;0.6;0.3;6;12;10121;4014;24283.2849221536;291399.419065843;0.648911660342588;1e+05_4;20
1e+05;0.1;0.6;0.3;7;12;10121;4014;32779.0060290466;393348.072348559;0.773597588122734;1e+05_4;20
1e+05;0.1;0.6;0.3;8;12;10121;4014;44247.0299918954;530964.359902745;0.874776678368725;1e+05_4;20
1e+05;0.1;0.6;0.3;9;12;10121;4014;59727.2431436395;716726.917723675;0.943700159593686;1e+05_4;20
1e+05;0.1;0.6;0.3;10;12;10121;4014;80623.3452096753;967480.142516104;0.980863354695713;1e+05_4;20
1e+05;0.1;0.6;0.3;11;12;10121;4014;108830.132627521;1305961.59153025;0.995540705603784;1e+05_4;20
1e+05;0.1;0.6;0.3;12;12;10121;4014;146905.313056923;1762863.75668308;0.999375768157389;1e+05_4;20
1e+05;0.1;0.6;0.3;13;12;10121;4014;198301.430709598;2379617.16851518;0.999956078801705;1e+05_4;20
1e+05;0.1;0.6;0.3;14;12;10121;4014;267678.932798274;3212147.19357928;0.999998778959463;1e+05_4;20
1e+05;0.1;0.6;0.3;0;12;10009;4001;4001;48012;0;1e+05_5;20
1e+05;0.1;0.6;0.3;1;12;10009;4001;5400.78508911159;64809.4210693391;0.0692067025715968;1e+05_5;20
1e+05;0.1;0.6;0.3;2;12;10009;4001;7290.29732036243;87483.5678443491;0.155091792595987;1e+05_5;20
1e+05;0.1;0.6;0.3;3;12;10009;4001;9840.87204773895;118090.464572867;0.258593404448622;1e+05_5;20
1e+05;0.1;0.6;0.3;4;12;10009;4001;13283.7878078689;159405.453694427;0.378490465678807;1e+05_5;20
1e+05;0.1;0.6;0.3;5;12;10009;4001;17931.2379704226;215174.855645071;0.510179525536869;1e+05_5;20
1e+05;0.1;0.6;0.3;6;12;10009;4001;24204.6395051162;290455.674061394;0.644821332559759;1e+05_5;20
1e+05;0.1;0.6;0.3;7;12;10009;4001;32672.8458201832;392074.149842198;0.769845219458772;1e+05_5;20
1e+05;0.1;0.6;0.3;8;12;10009;4001;44103.728698947;529244.744387364;0.871864247027882;1e+05_5;20
1e+05;0.1;0.6;0.3;9;12;10009;4001;59533.8066312162;714405.679574594;0.941878852958817;1e+05_5;20
1e+05;0.1;0.6;0.3;10;12;10009;4001;80362.2332296739;964346.798756086;0.980006959191005;1e+05_5;20
1e+05;0.1;0.6;0.3;11;12;10009;4001;108477.668321552;1301732.01985863;0.995265440256049;1e+05_5;20
1e+05;0.1;0.6;0.3;12;12;10009;4001;146429.536009156;1757154.43210987;0.99932265654019;1e+05_5;20
1e+05;0.1;0.6;0.3;13;12;10009;4001;197659.198871226;2371910.38645471;0.999950921330075;1e+05_5;20
1e+05;0.1;0.6;0.3;14;12;10009;4001;266812.010494742;3201744.1259369;0.999998580396964;1e+05_5;20
1e+05;0.1;0.6;0.3;0;12;9822;3966;3966;47592;0;1e+05_6;20
1e+05;0.1;0.6;0.3;1;12;9822;3966;5353.54003084643;64242.4803701571;0.0679586766072545;1e+05_6;20
1e+05;0.1;0.6;0.3;2;12;9822;3966;7226.52316234876;86718.2779481851;0.152427299663348;1e+05_6;20
1e+05;0.1;0.6;0.3;3;12;9822;3966;9754.78593884846;117057.431266182;0.254437244625502;1e+05_6;20
1e+05;0.1;0.6;0.3;4;12;9822;3966;13167.5837155731;158011.004586878;0.372943248216398;1e+05_6;20
1e+05;0.1;0.6;0.3;5;12;9822;3966;17774.3788529608;213292.546235529;0.503604275778121;1e+05_6;20
1e+05;0.1;0.6;0.3;6;12;9822;3966;23992.9018438617;287914.822126341;0.637885464673825;1e+05_6;20
1e+05;0.1;0.6;0.3;7;12;9822;3966;32387.0298732433;388644.35847892;0.763440987549192;1e+05_6;20
1e+05;0.1;0.6;0.3;8;12;9822;3966;43717.9175256246;524615.010307495;0.866849780773723;1e+05_6;20
1e+05;0.1;0.6;0.3;9;12;9822;3966;59013.0160208456;708156.192250148;0.938705663251969;1e+05_6;20
1e+05;0.1;0.6;0.3;10;12;9822;3966;79659.2394373623;955910.873248348;0.978490820325153;1e+05_6;20
1e+05;0.1;0.6;0.3;11;12;9822;3966;107528.725959329;1290344.71151195;0.994767457279828;1e+05_6;20
1e+05;0.1;0.6;0.3;12;12;9822;3966;145148.597803627;1741783.17364352;0.999223717984035;1e+05_6;20
1e+05;0.1;0.6;0.3;13;12;9822;3966;195930.113152533;2351161.35783039;0.999940925421402;1e+05_6;20
1e+05;0.1;0.6;0.3;14;12;9822;3966;264477.988908309;3173735.86689971;0.999998174326685;1e+05_6;20
1e+05;0.1;0.6;0.3;0;12;9999;4055;4055;48660;0;1e+05_7;20
1e+05;0.1;0.6;0.3;1;12;9999;4055;5473.67746472069;65684.1295766483;0.0691400055284696;1e+05_7;20
1e+05;0.1;0.6;0.3;2;12;9999;4055;7388.69173558351;88664.3008270022;0.154949518565774;1e+05_7;20
1e+05;0.1;0.6;0.3;3;12;9999;4055;9973.69061574143;119684.287388897;0.258371737418331;1e+05_7;20
1e+05;0.1;0.6;0.3;4;12;9999;4055;13463.0741216967;161556.88946036;0.378195068858005;1e+05_7;20
1e+05;0.1;0.6;0.3;5;12;9999;4055;18173.2491802209;218078.99016265;0.509830122453935;1e+05_7;20
1e+05;0.1;0.6;0.3;6;12;9999;4055;24531.3204681945;294375.845618334;0.644453815512052;1e+05_7;20
1e+05;0.1;0.6;0.3;7;12;9999;4055;33113.8189954618;397365.827945542;0.769507177347184;1e+05_7;20
1e+05;0.1;0.6;0.3;8;12;9999;4055;44698.9802235017;536387.76268202;0.871600937544802;1e+05_7;20
1e+05;0.1;0.6;0.3;9;12;9999;4055;60337.3121443593;724047.745732312;0.941713398820324;1e+05_7;20
1e+05;0.1;0.6;0.3;10;12;9999;4055;81446.852223526;977362.226682312;0.979928656394943;1e+05_7;20
1e+05;0.1;0.6;0.3;11;12;9999;4055;109941.750823268;1319301.00987921;0.995240051749213;1e+05_7;20
1e+05;0.1;0.6;0.3;12;12;9999;4055;148405.840669114;1780870.08802937;0.999317700138508;1e+05_7;20
1e+05;0.1;0.6;0.3;13;12;9999;4055;200326.931122925;2403923.1734751;0.999950432385672;1e+05_7;20
1e+05;0.1;0.6;0.3;14;12;9999;4055;270413.072370951;3244956.86845142;0.999998561169967;1e+05_7;20
1e+05;0.1;0.6;0.3;0;12;9829;3912;3912;46944;0;1e+05_8;20
1e+05;0.1;0.6;0.3;1;12;9829;3912;5280.64765523732;63367.7718628479;0.0680054242902548;1e+05_8;20
1e+05;0.1;0.6;0.3;2;12;9829;3912;7128.12874712767;85537.5449655321;0.152527191258626;1e+05_8;20
1e+05;0.1;0.6;0.3;3;12;9829;3912;9621.96737084599;115463.608450152;0.254593241734167;1e+05_8;20
1e+05;0.1;0.6;0.3;4;12;9829;3912;12988.2974017454;155859.568820944;0.373151787317128;1e+05_8;20
1e+05;0.1;0.6;0.3;5;12;9829;3912;17532.3676431625;210388.41171795;0.503851990965308;1e+05_8;20
1e+05;0.1;0.6;0.3;6;12;9829;3912;23666.2208807834;283994.650569401;0.638147519901053;1e+05_8;20
1e+05;0.1;0.6;0.3;7;12;9829;3912;31946.0566979647;383352.680375576;0.763683898184065;1e+05_8;20
1e+05;0.1;0.6;0.3;8;12;9829;3912;43122.6660010699;517471.992012839;0.867040976536752;1e+05_8;20
1e+05;0.1;0.6;0.3;9;12;9829;3912;58209.5105077025;698514.12609243;0.938827509567678;1e+05_8;20
1e+05;0.1;0.6;0.3;10;12;9829;3912;78574.6204435102;942895.445322122;0.978549593237268;1e+05_8;20
1e+05;0.1;0.6;0.3;11;12;9829;3912;106064.643457614;1272775.72149136;0.994787009401076;1e+05_8;20
1e+05;0.1;0.6;0.3;12;12;9829;3912;143172.293143668;1718067.51772402;0.999227669677404;1e+05_8;20
1e+05;0.1;0.6;0.3;13;12;9829;3912;193262.380900834;2319148.57081001;0.999941333933584;1e+05_8;20
1e+05;0.1;0.6;0.3;14;12;9829;3912;260876.927032099;3130523.12438519;0.999998191438567;1e+05_8;20
1e+05;0.1;0.6;0.3;0;12;10157;4027;4027;48324;0;1e+05_9;20
1e+05;0.1;0.6;0.3;1;12;10157;4027;5435.88141810856;65230.5770173028;0.0701932602439123;1e+05_9;20
1e+05;0.1;0.6;0.3;2;12;10157;4027;7337.67240917258;88052.068910071;0.157194649770094;1e+05_9;20
1e+05;0.1;0.6;0.3;3;12;10157;4027;9904.82172862903;118857.860743548;0.261866340651417;1e+05_9;20
1e+05;0.1;0.6;0.3;4;12;10157;4027;13370.1108478601;160441.330174321;0.382845966781679;1e+05_9;20
1e+05;0.1;0.6;0.3;5;12;10157;4027;18047.7618862514;216573.142635017;0.515321666144385;1e+05_9;20
1e+05;0.1;0.6;0.3;6;12;10157;4027;24361.9303391909;292343.164070291;0.650216378514893;1e+05_9;20
1e+05;0.1;0.6;0.3;7;12;10157;4027;32885.1662379099;394621.994854919;0.774790665984835;1e+05_9;20
1e+05;0.1;0.6;0.3;8;12;10157;4027;44390.3312848437;532683.975418125;0.875698685530994;1e+05_9;20
1e+05;0.1;0.6;0.3;9;12;10157;4027;59920.6796560629;719048.155872755;0.944273371754494;1e+05_9;20
1e+05;0.1;0.6;0.3;10;12;10157;4027;80884.4571896767;970613.486276121;0.981130757260244;1e+05_9;20
1e+05;0.1;0.6;0.3;11;12;10157;4027;109182.596933489;1310191.16320187;0.995625739160548;1e+05_9;20
1e+05;0.1;0.6;0.3;12;12;10157;4027;147381.090104691;1768573.08125629;0.99939193908348;1e+05_9;20
1e+05;0.1;0.6;0.3;13;12;10157;4027;198943.66254797;2387323.95057564;0.999957618595653;1e+05_9;20
1e+05;0.1;0.6;0.3;14;12;10157;4027;268545.855101806;3222550.26122167;0.999998836686379;1e+05_9;20
1e+05;0.1;0.6;0.3;0;12;9923;3952;3952;47424;0;1e+05_10;20
1e+05;0.1;0.6;0.3;1;12;9923;3952;5334.64200754036;64015.7040904844;0.0686329517901296;1e+05_10;20
1e+05;0.1;0.6;0.3;2;12;9923;3952;7201.01349914329;86412.1619897195;0.153867452714511;1e+05_10;20
1e+05;0.1;0.6;0.3;3;12;9923;3952;9720.35149529226;116644.217943507;0.256684900715745;1e+05_10;20
1e+05;0.1;0.6;0.3;4;12;9923;3952;13121.1020786548;157453.224943858;0.375945459981629;1e+05_10;20
1e+05;0.1;0.6;0.3;5;12;9923;3952;17711.635205976;212539.622471712;0.507166501088029;1e+05_10;20
1e+05;0.1;0.6;0.3;6;12;9923;3952;23908.20677936;286898.481352319;0.641648229935181;1e+05_10;20
1e+05;0.1;0.6;0.3;7;12;9923;3952;32272.7034944674;387272.441933608;0.766921779053361;1e+05_10;20
1e+05;0.1;0.6;0.3;8;12;9923;3952;43563.5930562956;522763.116675547;0.869582022760058;1e+05_10;20
1e+05;0.1;0.6;0.3;9;12;9923;3952;58804.6997766974;705656.397320369;0.940440458297733;1e+05_10;20
1e+05;0.1;0.6;0.3;10;12;9923;3952;79378.0419204377;952536.503045252;0.979323446239375;1e+05_10;20
1e+05;0.1;0.6;0.3;11;12;9923;3952;107149.14901444;1285789.78817328;0.995042597066522;1e+05_10;20
1e+05;0.1;0.6;0.3;12;12;9923;3952;144636.222521415;1735634.67025698;0.99927882696914;1e+05_10;20
1e+05;0.1;0.6;0.3;13;12;9923;3952;195238.478865055;2342861.74638066;0.999946553682904;1e+05_10;20
1e+05;0.1;0.6;0.3;14;12;9923;3952;263544.380273736;3162532.56328483;0.999998406276184;1e+05_10;20
1e+05;0.1;0.6;0.3;0;12;10004;4046;4046;48552;0;1e+05_11;20
1e+05;0.1;0.6;0.3;1;12;10004;4046;5461.52873545251;65538.3448254301;0.0691733546474183;1e+05_11;20
1e+05;0.1;0.6;0.3;2;12;10004;4046;7372.29266638;88467.51199656;0.155020658575317;1e+05_11;20
1e+05;0.1;0.6;0.3;3;12;10004;4046;9951.55418774102;119418.650252892;0.258482579216538;1e+05_11;20
1e+05;0.1;0.6;0.3;4;12;10004;4046;13433.1930693921;161198.316832705;0.378342784814105;1e+05_11;20
1e+05;0.1;0.6;0.3;5;12;10004;4046;18132.9139785878;217594.967743054;0.510004855139208;1e+05_11;20
1e+05;0.1;0.6;0.3;6;12;10004;4046;24476.8736410148;293722.483692177;0.644637621546834;1e+05_11;20
1e+05;0.1;0.6;0.3;7;12;10004;4046;33040.3234662487;396483.881594985;0.769676260420279;1e+05_11;20
1e+05;0.1;0.6;0.3;8;12;10004;4046;44599.7716360759;535197.259632911;0.871732659852125;1e+05_11;20
1e+05;0.1;0.6;0.3;9;12;10004;4046;60203.3945588355;722440.734706026;0.941796184680945;1e+05_11;20
1e+05;0.1;0.6;0.3;10;12;10004;4046;81266.0823912173;975192.988694608;0.979967846052227;1e+05_11;20
1e+05;0.1;0.6;0.3;11;12;10004;4046;109697.737072982;1316372.84487578;0.995252762975007;1e+05_11;20
1e+05;0.1;0.6;0.3;12;12;10004;4046;148076.456559121;1776917.47870945;0.999320182856342;1e+05_11;20
